Date,Actual_CPI,Predicted_CPI,Experiment,Model MAE,Naive MAE,CPI Std,CPI Std * 0.2
2024-07-10,3.239081223,3.2390813023083957,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-11,3.239094024,3.2390944544646065,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-12,3.239106826,3.239108106147979,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-15,3.212241527,3.2122400988675825,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-16,3.185376229,3.185376583709789,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-17,3.10474193,3.104740564231661,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-18,3.07786383,3.0778627843075785,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-19,3.050996396,3.050994140520843,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-22,3.024128961,3.0241280622434155,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-23,2.997261527,2.9972617682035705,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-24,2.970415423,2.9704160273965945,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-25,2.970426088,2.970425746828411,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-26,2.970482433,2.970482637875311,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-29,2.970538777,2.9705390872222943,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-30,2.970595122,2.970593209974669,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-07-31,2.97073216,2.970731591800068,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-08-01,2.97077784,2.9707751016388206,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-08-02,2.970759123,2.9707608313738554,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-08-05,2.970740407,2.9707367382304843,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
2024-08-06,2.97072169,2.970721630499079,Exp 1: 5-day Return,1.0533418397873027e-06,0.016741169479090247,2.3210012758715712,0.4642002551743143
